lsoa21cd,lsoa21nm,wd22cd,wd22nm,lad22cd,lad22nm
E01006403,Wigan 021G,E05000863,Winstanley,E08000010,Wigan
E01006404,Wigan 015C,E05000864,Worsley Mesnes,E08000010,Wigan
E01006405,Wigan 015D,E05000864,Worsley Mesnes,E08000010,Wigan
E01006406,Wigan 020A,E05000864,Worsley Mesnes,E08000010,Wigan
E01006407,Wigan 020B,E05000864,Worsley Mesnes,E08000010,Wigan
E01006408,Wigan 020C,E05000864,Worsley Mesnes,E08000010,Wigan
E01006409,Wigan 020D,E05000864,Worsley Mesnes,E08000010,Wigan
E01006410,Wigan 020E,E05000864,Worsley Mesnes,E08000010,Wigan
E01006411,Wigan 015E,E05000864,Worsley Mesnes,E08000010,Wigan
E01032559,Oldham 007F,E05000734,St James',E08000004,Oldham
E01032684,Salford 034D,E05013019,Blackfriars & Trinity,E08000006,Salford
E01032906,Salford 034E,E05013028,Ordsall,E08000006,Salford
E01032909,Salford 033F,E05013019,Blackfriars & Trinity,E08000006,Salford
E01032912,Salford 035B,E05013028,Ordsall,E08000006,Salford
E01032914,Salford 035A,E05013031,Quays,E08000006,Salford
E01032915,Salford 036C,E05013028,Ordsall,E08000006,Salford
E01032920,Oldham 011E,E05000734,St James',E08000004,Oldham
E01032922,Oldham 020E,E05000732,Saddleworth South,E08000004,Oldham
E01032556,Oldham 026E,E05000733,Saddleworth West and Lees,E08000004,Oldham
E01032557,Oldham 026F,E05000719,Alexandra,E08000004,Oldham
E01032558,Oldham 007E,E05000734,St James',E08000004,Oldham
E01033330,Salford 033E,E05013019,Blackfriars & Trinity,E08000006,Salford
E01033217,Bolton 016E,E05000657,Halliwell,E08000001,Bolton
E01033218,Bolton 028F,E05000668,Westhoughton North and Chew Moor,E08000001,Bolton
E01033219,Bolton 028G,E05000668,Westhoughton North and Chew Moor,E08000001,Bolton
E01033220,Bolton 016F,E05000657,Halliwell,E08000001,Bolton
E01033651,Manchester 054B,E05011376,Piccadilly,E08000003,Manchester
E01033653,Manchester 055B,E05011376,Piccadilly,E08000003,Manchester
E01033654,Manchester 055C,E05011376,Piccadilly,E08000003,Manchester
E01033655,Manchester 056B,E05011356,Cheetham,E08000003,Manchester
E01033656,Manchester 057B,E05011361,Deansgate,E08000003,Manchester
E01033658,Manchester 054C,E05011376,Piccadilly,E08000003,Manchester
E01033660,Manchester 059B,E05011368,Hulme,E08000003,Manchester
E01033661,Manchester 055E,E05011350,Ancoats & Beswick,E08000003,Manchester
E01033662,Manchester 057C,E05011361,Deansgate,E08000003,Manchester
E01033664,Manchester 054D,E05011376,Piccadilly,E08000003,Manchester
E01033665,Manchester 056C,E05011356,Cheetham,E08000003,Manchester
E01033667,Manchester 054E,E05011376,Piccadilly,E08000003,Manchester
E01033668,Manchester 015F,E05011359,Clayton & Openshaw,E08000003,Manchester
E01033669,Manchester 015G,E05011350,Ancoats & Beswick,E08000003,Manchester
E01033670,Manchester 039E,E05011363,Didsbury West,E08000003,Manchester
E01033671,Manchester 039F,E05011363,Didsbury West,E08000003,Manchester
E01033672,Manchester 059C,E05011368,Hulme,E08000003,Manchester
E01033673,Manchester 059D,E05011368,Hulme,E08000003,Manchester
E01033674,Manchester 058C,E05011356,Cheetham,E08000003,Manchester
E01033675,Manchester 058D,E05011356,Cheetham,E08000003,Manchester
E01033676,Manchester 056D,E05011356,Cheetham,E08000003,Manchester
E01033677,Manchester 060A,E05011361,Deansgate,E08000003,Manchester
E01033678,Manchester 009F,E05011366,Harpurhey,E08000003,Manchester
E01033679,Manchester 009G,E05011366,Harpurhey,E08000003,Manchester
E01033680,Manchester 028E,E05011379,Whalley Range,E08000003,Manchester
E01033681,Manchester 060B,E05011361,Deansgate,E08000003,Manchester
E01033682,Manchester 060C,E05011361,Deansgate,E08000003,Manchester
E01033684,Manchester 062D,E05011350,Ancoats & Beswick,E08000003,Manchester
E01033685,Manchester 003F,E05011355,Charlestown,E08000003,Manchester
E01033686,Manchester 028F,E05011379,Whalley Range,E08000003,Manchester
E01033687,Manchester 003G,E05011355,Charlestown,E08000003,Manchester
E01033688,Manchester 062B,E05011350,Ancoats & Beswick,E08000003,Manchester
E01033947,Stockport 014E,E05000783,Brinnington and Central,E08000007,Stockport
E01033948,Stockport 014F,E05000783,Brinnington and Central,E08000007,Stockport
E01033949,Tameside 013F,E05000816,St Peter's,E08000008,Tameside
E01033950,Tameside 013G,E05000816,St Peter's,E08000008,Tameside
E01034109,Manchester 008G,E05011360,Crumpsall,E08000003,Manchester
E01034110,Manchester 008H,E05011356,Cheetham,E08000003,Manchester
E01034111,Manchester 017G,E05011359,Clayton & Openshaw,E08000003,Manchester
E01034112,Manchester 017H,E05011359,Clayton & Openshaw,E08000003,Manchester
E01034113,Manchester 017I,E05011359,Clayton & Openshaw,E08000003,Manchester
E01034114,Manchester 017J,E05011359,Clayton & Openshaw,E08000003,Manchester
E01034115,Manchester 018F,E05011351,Ardwick,E08000003,Manchester
E01034116,Manchester 018G,E05011351,Ardwick,E08000003,Manchester
E01034117,Manchester 019E,E05011351,Ardwick,E08000003,Manchester
E01034118,Manchester 019F,E05011368,Hulme,E08000003,Manchester
E01034119,Manchester 022H,E05011351,Ardwick,E08000003,Manchester
E01034120,Manchester 023F,E05011370,Longsight,E08000003,Manchester
E01034121,Manchester 023G,E05011370,Longsight,E08000003,Manchester
E01034122,Manchester 024E,E05011379,Whalley Range,E08000003,Manchester
E01034123,Manchester 024F,E05011379,Whalley Range,E08000003,Manchester
E01034124,Manchester 025F,E05011372,Moss Side,E08000003,Manchester
E01034125,Manchester 025G,E05011372,Moss Side,E08000003,Manchester
E01034126,Manchester 025H,E05011372,Moss Side,E08000003,Manchester
E01034127,Manchester 025I,E05011364,Fallowfield,E08000003,Manchester
E01034128,Manchester 032F,E05011364,Fallowfield,E08000003,Manchester
E01034129,Manchester 055F,E05011350,Ancoats & Beswick,E08000003,Manchester
E01034130,Manchester 055G,E05011376,Piccadilly,E08000003,Manchester
E01034131,Manchester 060E,E05011361,Deansgate,E08000003,Manchester
E01034132,Manchester 060F,E05011361,Deansgate,E08000003,Manchester
E01034133,Manchester 061C,E05011350,Ancoats & Beswick,E08000003,Manchester
E01034134,Manchester 061D,E05011350,Ancoats & Beswick,E08000003,Manchester
E01034135,Manchester 062A,E05011350,Ancoats & Beswick,E08000003,Manchester
E01034136,Manchester 062C,E05011350,Ancoats & Beswick,E08000003,Manchester
E01034137,Manchester 063C,E05011369,Levenshulme,E08000003,Manchester
E01034138,Manchester 064B,E05011369,Levenshulme,E08000003,Manchester
E01034232,Oldham 036A,E05000738,Werneth,E08000004,Oldham
E01034233,Oldham 036B,E05000738,Werneth,E08000004,Oldham
E01034234,Rochdale 008H,E05014036,Central Rochdale,E08000005,Rochdale
E01034235,Rochdale 008I,E05014036,Central Rochdale,E08000005,Rochdale
E01034107,Manchester 002F,E05011366,Harpurhey,E08000003,Manchester
E01034108,Manchester 002G,E05011366,Harpurhey,E08000003,Manchester
E01033976,Salford 003D,E05013034,Walkden North,E08000006,Salford
E01033977,Salford 003E,E05013034,Walkden North,E08000006,Salford
E01033978,Salford 008E,E05013029,Pendlebury & Clifton,E08000006,Salford
E01033979,Salford 008F,E05013029,Pendlebury & Clifton,E08000006,Salford
E01033980,Salford 017G,E05013030,Pendleton & Charlestown,E08000006,Salford
E01033981,Salford 017H,E05013030,Pendleton & Charlestown,E08000006,Salford
E01033982,Salford 021H,E05013036,Weaste & Seedley,E08000006,Salford
E01033983,Salford 021I,E05013036,Weaste & Seedley,E08000006,Salford
E01033984,Salford 024E,E05013030,Pendleton & Charlestown,E08000006,Salford
E01033985,Salford 032A,E05013021,Broughton,E08000006,Salford
E01033986,Salford 032B,E05013021,Broughton,E08000006,Salford
E01033987,Salford 033A,E05013019,Blackfriars & Trinity,E08000006,Salford
E01033988,Salford 033B,E05013019,Blackfriars & Trinity,E08000006,Salford
E01033989,Salford 033C,E05013019,Blackfriars & Trinity,E08000006,Salford
E01033990,Salford 033D,E05013019,Blackfriars & Trinity,E08000006,Salford
E01033991,Salford 034A,E05013019,Blackfriars & Trinity,E08000006,Salford
E01033992,Salford 034B,E05013028,Ordsall,E08000006,Salford
E01033993,Salford 036A,E05013028,Ordsall,E08000006,Salford
E01033994,Salford 036B,E05013031,Quays,E08000006,Salford
E01033995,Salford 037A,E05013031,Quays,E08000006,Salford
E01033996,Salford 037B,E05013031,Quays,E08000006,Salford
E01033997,Salford 037C,E05013031,Quays,E08000006,Salford
E01033998,Salford 037D,E05013031,Quays,E08000006,Salford
E01033999,Salford 037E,E05013031,Quays,E08000006,Salford
E01034000,Trafford 001G,E05000825,Clifford,E08000009,Trafford
E01034001,Trafford 001H,E05000825,Clifford,E08000009,Trafford
